,0.114E+08,-3.424,40.077,54.608,-30.000,-30.000,54.139,16.1,16.0,-30.000,-30.000
,0.115E+08,-3.427,40.074,54.612,-30.000,-30.000,54.139,16.0,15.9,-30.000,-30.000
,0.116E+08,-3.430,40.071,54.616,-30.000,-30.000,54.139,15.9,15.8,-30.000,-30.000
,0.117E+08,-3.432,40.069,54.620,-30.000,-30.000,54.139,15.8,15.7,-30.000,-30.000
,0.118E+08,-3.435,40.066,54.623,-30.000,-30.000,54.139,15.7,15.6,-30.000,-30.000
,0.119E+08,-3.438,40.063,54.627,-30.000,-30.000,54.139,15.6,15.5,-30.000,-30.000
,0.120E+08,-3.440,40.061,54.631,-30.000,-30.000,54.139,15.5,15.5,-30.000,-30.000
,0.121E+08,-3.443,40.058,54.634,-30.000,-30.000,54.139,15.4,15.4,-30.000,-30.000
,0.122E+08,-3.445,40.056,54.638,-30.000,-30.000,54.139,15.3,15.3,-30.000,-30.000
,0.123E+08,-3.448,40.053,54.642,-30.000,-30.000,54.139,15.2,15.2,-30.000,-30.000
,0.124E+08,-3.450,40.051,54.645,-30.000,-30.000,54.139,15.1,15.1,-30.000,-30.000
,0.125E+08,-3.453,40.048,54.649,-30.000,-30.000,54.139,15.1,15.0,-30.000,-30.000
,0.126E+08,-3.454,40.047,54.652,-30.000,-30.000,54.139,15.0,14.9,-30.000,-30.000
,0.127E+08,-3.456,40.045,54.655,-30.000,-30.000,54.139,14.9,14.8,-30.000,-30.000
,0.128E+08,-3.458,40.042,54.659,-30.000,-30.000,54.139,14.8,14.8,-30.000,-30.000
,0.129E+08,-3.461,40.040,54.662,-30.000,-30.000,54.139,14.7,14.7,-30.000,-30.000
,0.130E+08,-3.463,40.038,54.665,-30.000,-30.000,54.139,14.7,14.6,-30.000,-30.000
,0.131E+08,-3.465,40.035,54.668,-30.000,-30.000,54.139,14.6,14.5,-30.000,-30.000
,0.132E+08,-3.468,40.033,54.672,-30.000,-30.000,54.139,14.5,14.5,-30.000,-30.000
,0.133E+08,-3.470,40.031,54.675,-30.000,-30.000,54.139,14.4,14.4,-30.000,-30.000
,0.134E+08,-3.472,40.029,54.678,-30.000,-30.000,54.139,14.4,14.3,-30.000,-30.000
,0.135E+08,-3.474,40.027,54.681,-30.000,-30.000,54.139,14.3,14.2,-30.000,-30.000
,0.136E+08,-3.477,40.024,54.684,-30.000,-30.000,54.139,14.2,14.2,-30.000,-30.000
,0.137E+08,-3.479,40.022,54.687,-30.000,-30.000,54.139,14.1,14.1,-30.000,-30.000
,0.138E+08,-3.481,40.020,54.690,-30.000,-30.000,54.139,14.1,14.0,-30.000,-30.000
,0.139E+08,-3.483,40.018,54.693,-30.000,-30.000,54.139,14.0,14.0,-30.000,-30.000
,0.140E+08,-3.485,40.016,54.696,-30.000,-30.000,54.139,13.9,13.9,-30.000,-30.000
,0.141E+08,-3.487,40.014,54.698,-30.000,-30.000,54.139,13.9,13.8,-30.000,-30.000
,0.142E+08,-3.489,40.012,54.701,-30.000,-30.000,54.139,13.8,13.8,-30.000,-30.000
,0.143E+08,-3.491,40.010,54.704,-30.000,-30.000,54.139,13.7,13.7,-30.000,-30.000
,0.144E+08,-3.493,40.008,54.707,-30.000,-30.000,54.139,13.7,13.7,-30.000,-30.000
,0.145E+08,-3.495,40.006,54.709,-30.000,-30.000,54.139,13.6,13.6,-30.000,-30.000
,0.146E+08,-3.497,40.004,54.712,-30.000,-30.000,54.139,13.6,13.5,-30.000,-30.000
,0.147E+08,-3.499,40.002,54.715,-30.000,-30.000,54.139,13.5,13.5,-30.000,-30.000
,0.148E+08,-3.501,40.000,54.717,-30.000,-30.000,54.139,13.4,13.4,-30.000,-30.000
,0.149E+08,-3.503,39.998,54.720,-30.000,-30.000,54.139,13.4,13.4,-30.000,-30.000
,0.150E+08,-3.505,39.996,54.723,-30.000,-30.000,54.139,13.3,13.3,-30.000,-30.000
,0.151E+08,-3.507,39.994,54.725,-30.000,-30.000,54.139,13.3,13.2,-30.000,-30.000
,0.152E+08,-3.509,39.992,54.728,-30.000,-30.000,54.139,13.2,13.2,-30.000,-30.000
,0.153E+08,-3.511,39.990,54.730,-30.000,-30.000,54.139,13.2,13.1,-30.000,-30.000
,0.154E+08,-3.513,39.988,54.733,-30.000,-30.000,54.139,13.1,13.1,-30.000,-30.000
,0.155E+08,-3.515,39.986,54.735,-30.000,-30.000,54.139,13.1,13.0,-30.000,-30.000
,0.156E+08,-3.517,39.984,54.738,-30.000,-30.000,54.139,13.0,13.0,-30.000,-30.000
,0.157E+08,-3.518,39.983,54.740,-30.000,-30.000,54.139,13.0,12.9,-30.000,-30.000
,0.158E+08,-3.520,39.981,54.742,-30.000,-30.000,54.139,12.9,12.9,-30.000,-30.000
,0.159E+08,-3.522,39.979,54.745,-30.000,-30.000,54.139,12.9,12.8,-30.000,-30.000
,0.160E+08,-3.524,39.977,54.747,-30.000,-30.000,54.139,12.8,12.8,-30.000,-30.000
,0.161E+08,-3.526,39.975,54.749,-30.000,-30.000,54.139,12.8,12.7,-30.000,-30.000
,0.162E+08,-3.528,39.973,54.752,-30.000,-30.000,54.139,12.7,12.7,-30.000,-30.000
,0.163E+08,-3.529,39.972,54.754,-30.000,-30.000,54.139,12.7,12.6,-30.000,-30.000
,0.164E+08,-3.531,39.970,54.756,-30.000,-30.000,54.139,12.6,12.6,-30.000,-30.000
,0.165E+08,-3.533,39.968,54.758,-30.000,-30.000,54.139,12.6,12.5,-30.000,-30.000
,0.166E+08,-3.535,39.966,54.761,-30.000,-30.000,54.139,12.5,12.5,-30.000,-30.000
,0.167E+08,-3.536,39.965,54.763,-30.000,-30.000,54.139,12.5,12.4,-30.000,-30.000
,0.168E+08,-3.538,39.963,54.765,-30.000,-30.000,54.139,12.4,12.4,-30.000,-30.000
,0.169E+08,-3.540,39.961,54.767,-30.000,-30.000,54.139,12.4,12.4,-30.000,-30.000
,0.170E+08,-3.541,39.960,54.769,-30.000,-30.000,54.139,12.3,12.3,-30.000,-30.000
,0.171E+08,-3.543,39.958,54.771,-30.000,-30.000,54.139,12.3,12.3,-30.000,-30.000
,0.172E+08,-3.545,39.956,54.773,-30.000,-30.000,54.139,12.3,12.2,-30.000,-30.000
,0.173E+08,-3.546,39.955,54.775,-30.000,-30.000,54.139,12.2,12.2,-30.000,-30.000
,0.174E+08,-3.548,39.953,54.778,-30.000,-30.000,54.139,12.2,12.1,-30.000,-30.000
,0.175E+08,-3.550,39.951,54.780,-30.000,-30.000,54.139,12.1,12.1,-30.000,-30.000
,0.176E+08,-3.551,39.950,54.782,-30.000,-30.000,54.139,12.1,12.1,-30.000,-30.000
,0.177E+08,-3.553,39.948,54.784,-30.000,-30.000,54.139,12.0,12.0,-30.000,-30.000
,0.178E+08,-3.554,39.947,54.786,-30.000,-30.000,54.139,12.0,12.0,-30.000,-30.000
,0.179E+08,-3.554,39.947,54.788,-30.000,-30.000,54.139,12.0,11.9,-30.000,-30.000
,0.180E+08,-3.556,39.945,54.790,-30.000,-30.000,54.139,11.9,11.9,-30.000,-30.000
,0.181E+08,-3.557,39.944,54.791,-30.000,-30.000,54.139,11.9,11.9,-30.000,-30.000
,0.182E+08,-3.559,39.942,54.793,-30.000,-30.000,54.139,11.8,11.8,-30.000,-30.000
,0.183E+08,-3.560,39.941,54.795,-30.000,-30.000,54.139,11.8,11.8,-30.000,-30.000
,0.184E+08,-3.562,39.939,54.797,-30.000,-30.000,54.139,11.8,11.8,-30.000,-30.000
,0.185E+08,-3.563,39.938,54.799,-30.000,-30.000,54.139,11.7,11.7,-30.000,-30.000
,0.186E+08,-3.565,39.936,54.801,-30.000,-30.000,54.139,11.7,11.7,-30.000,-30.000
,0.187E+08,-3.566,39.935,54.803,-30.000,-30.000,54.139,11.7,11.6,-30.000,-30.000
,0.188E+08,-3.568,39.933,54.805,-30.000,-30.000,54.139,11.6,11.6,-30.000,-30.000
,0.189E+08,-3.569,39.932,54.807,-30.000,-30.000,54.139,11.6,11.6,-30.000,-30.000
,0.190E+08,-3.571,39.930,54.808,-30.000,-30.000,54.139,11.6,11.5,-30.000,-30.000
,0.191E+08,-3.572,39.929,54.810,-30.000,-30.000,54.139,11.5,11.5,-30.000,-30.000
,0.192E+08,-3.573,39.928,54.812,-30.000,-30.000,54.139,11.5,11.5,-30.000,-30.000
,0.193E+08,-3.575,39.926,54.814,-30.000,-30.000,54.139,11.5,11.4,-30.000,-30.000
,0.194E+08,-3.576,39.924,54.816,-30.000,-30.000,54.139,11.4,11.4,-30.000,-30.000
,0.195E+08,-3.578,39.923,54.817,-30.000,-30.000,54.139,11.4,11.4,-30.000,-30.000
,0.196E+08,-3.579,39.922,54.819,-30.000,-30.000,54.139,11.4,11.3,-30.000,-30.000
,0.197E+08,-3.581,39.920,54.821,-30.000,-30.000,54.139,11.3,11.3,-30.000,-30.000
,0.198E+08,-3.582,39.919,54.822,-30.000,-30.000,54.139,11.3,11.3,-30.000,-30.000
,0.199E+08,-3.583,39.918,54.824,-30.000,-30.000,54.139,11.3,11.2,-30.000,-30.000
,0.200E+08,-3.585,39.916,54.826,-30.000,-30.000,54.139,11.2,11.2,-30.000,-30.000
,0.201E+08,-3.586,39.915,54.828,-30.000,-30.000,54.139,11.2,11.2,-30.000,-30.000
,0.202E+08,-3.587,39.913,54.829,-30.000,-30.000,54.139,11.2,11.1,-30.000,-30.000
,0.203E+08,-3.589,39.912,54.831,-30.000,-30.000,54.139,11.1,11.1,-30.000,-30.000
,0.204E+08,-3.590,39.911,54.832,-30.000,-30.000,54.139,11.1,11.1,-30.000,-30.000
,0.205E+08,-3.592,39.909,54.834,-30.000,-30.000,54.139,11.1,11.1,-30.000,-30.000
,0.206E+08,-3.593,39.908,54.836,-30.000,-30.000,54.139,11.0,11.0,-30.000,-30.000
,0.207E+08,-3.594,39.907,54.837,-30.000,-30.000,54.139,11.0,11.0,-30.000,-30.000
,0.208E+08,-3.595,39.905,54.839,-30.000,-30.000,54.139,11.0,11.0,-30.000,-30.000
,0.209E+08,-3.597,39.904,54.841,-30.000,-30.000,54.139,10.9,10.9,-30.000,-30.000
,0.210E+08,-3.598,39.903,54.842,-30.000,-30.000,54.139,10.9,10.9,-30.000,-30.000
,0.211E+08,-3.599,39.901,54.844,-30.000,-30.000,54.139,10.9,10.9,-30.000,-30.000
,0.212E+08,-3.601,39.900,54.845,-30.000,-30.000,54.139,10.9,10.8,-30.000,-30.000
,0.213E+08,-3.602,39.899,54.847,-30.000,-30.000,54.139,10.8,10.8,-30.000,-30.000
,0.214E+08,-3.603,39.897,54.848,-30.000,-30.000,54.139,10.8,10.8,-30.000,-30.000
,0.215E+08,-3.604,39.896,54.850,-30.000,-30.000,54.139,10.8,10.8,-30.000,-30.000
,0.216E+08,-3.606,39.895,54.851,-30.000,-30.000,54.139,10.8,10.7,-30.000,-30.000
,0.217E+08,-3.607,39.894,54.853,-30.000,-30.000,54.139,10.7,10.7,-30.000,-30.000
,0.218E+08,-3.609,39.892,54.854,-30.000,-30.000,54.139,10.7,10.7,-30.000,-30.000
,0.219E+08,-3.610,39.891,54.856,-30.000,-30.000,54.139,10.7,10.7,-30.000,-30.000
,0.220E+08,-3.611,39.890,54.857,-30.000,-30.000,54.139,10.6,10.6,-30.000,-30.000
,0.221E+08,-3.612,39.889,54.859,-30.000,-30.000,54.139,10.6,10.6,-30.000,-30.000
,0.222E+08,-3.613,39.887,54.860,-30.000,-30.000,54.139,10.6,10.6,-30.000,-30.000
,0.223E+08,-3.615,39.886,54.862,-30.000,-30.000,54.139,10.6,10.6,-30.000,-30.000
,0.224E+08,-3.616,39.885,54.863,-30.000,-30.000,54.139,10.5,10.5,-30.000,-30.000
,0.225E+08,-3.617,39.884,54.865,-30.000,-30.000,54.139,10.5,10.5,-30.000,-30.000
,0.226E+08,-3.618,39.882,54.866,-30.000,-30.000,54.139,10.5,10.5,-30.000,-30.000
,0.227E+08,-3.620,39.881,54.867,-30.000,-30.000,54.139,10.5,10.4,-30.000,-30.000
,0.228E+08,-3.621,39.880,54.869,-30.000,-30.000,54.139,10.4,10.4,-30.000,-30.000
,0.229E+08,-3.622,39.879,54.870,-30.000,-30.000,54.139,10.4,10.4,-30.000,-30.000
,0.230E+08,-3.623,39.878,54.872,-30.000,-30.000,54.139,10.4,10.4,-30.000,-30.000
,0.231E+08,-3.624,39.876,54.873,-30.000,-30.000,54.139,10.4,10.4,-30.000,-30.000
,0.232E+08,-3.626,39.875,54.874,-30.000,-30.000,54.139,10.3,10.3,-30.000,-30.000
,0.233E+08,-3.627,39.874,54.876,-30.000,-30.000,54.139,10.3,10.3,-30.000,-30.000
,0.234E+08,-3.628,39.873,54.877,-30.000,-30.000,54.139,10.3,10.3,-30.000,-30.000
,0.235E+08,-3.629,39.872,54.878,-30.000,-30.000,54.139,10.3,10.3,-30.000,-30.000
,0.236E+08,-3.630,39.871,54.880,-30.000,-30.000,54.139,10.2,10.2,-30.000,-30.000
,0.237E+08,-3.632,39.869,54.881,-30.000,-30.000,54.139,10.2,10.2,-30.000,-30.000
,0.238E+08,-3.632,39.868,54.882,-30.000,-30.000,54.139,10.2,10.2,-30.000,-30.000
,0.239E+08,-3.634,39.867,54.884,-30.000,-30.000,54.139,10.2,10.2,-30.000,-30.000
,0.240E+08,-3.635,39.866,54.885,-30.000,-30.000,54.139,10.2,10.1,-30.000,-30.000
,0.241E+08,-3.636,39.865,54.886,-30.000,-30.000,54.139,10.1,10.1,-30.000,-30.000
,0.242E+08,-3.637,39.863,54.888,-30.000,-30.000,54.139,10.1,10.1,-30.000,-30.000
,0.243E+08,-3.638,39.863,54.889,-30.000,-30.000,54.139,10.1,10.1,-30.000,-30.000
,0.244E+08,-3.640,39.861,54.890,-30.000,-30.000,54.139,10.1,10.1,-30.000,-30.000
,0.245E+08,-3.641,39.860,54.892,-30.000,-30.000,54.139,10.0,10.0,-30.000,-30.000
,0.246E+08,-3.642,39.859,54.893,-30.000,-30.000,54.139,10.0,10.0,-30.000,-30.000
,0.247E+08,-3.643,39.858,54.894,-30.000,-30.000,54.139,10.0,10.0,-30.000,-30.000
,0.248E+08,-3.644,39.857,54.895,-30.000,-30.000,54.139,10.0,10.0,-30.000,-30.000
,0.249E+08,-3.645,39.856,54.897,-30.000,-30.000,54.139,10.0,9.9,-30.000,-30.000
,0.250E+08,-3.646,39.855,54.898,-30.000,-30.000,54.139,9.9,9.9,-30.000,-30.000
,0.251E+08,-3.647,39.854,54.899,-30.000,-30.000,54.139,9.9,9.9,-30.000,-30.000
,0.252E+08,-3.648,39.852,54.900,-30.000,-30.000,54.139,9.9,9.9,-30.000,-30.000
,0.253E+08,-3.650,39.851,54.902,-30.000,-30.000,54.139,9.9,9.9,-30.000,-30.000
,0.254E+08,-3.651,39.850,54.903,-30.000,-30.000,54.139,9.9,9.8,-30.000,-30.000
,0.255E+08,-3.652,39.849,54.904,-30.000,-30.000,54.139,9.8,9.8,-30.000,-30.000
,0.256E+08,-3.653,39.848,54.905,-30.000,-30.000,54.139,9.8,9.8,-30.000,-30.000
,0.257E+08,-3.654,39.847,54.906,-30.000,-30.000,54.139,9.8,9.8,-30.000,-30.000
,0.258E+08,-3.655,39.846,54.908,-30.000,-30.000,54.139,9.8,9.8,-30.000,-30.000
,0.259E+08,-3.656,39.845,54.909,-30.000,-30.000,54.139,9.8,9.7,-30.000,-30.000
,0.260E+08,-3.657,39.844,54.910,-30.000,-30.000,54.139,9.7,9.7,-30.000,-30.000
,0.261E+08,-3.658,39.843,54.911,-30.000,-30.000,54.139,9.7,9.7,-30.000,-30.000
